case_number|case_status|employer_name|job_title|soc_code|full_time_position|begin_date|end_date|total_worker_positions|new_employment|continued_employment|new_concurrent_employment|change_previous_employment|change_employer|amended_petition|employer_address1|employer_address2|employer_city|employer_state|employer_poc_last_name|employer_poc_first_name|employer_poc_job_title|secondary_entity_business_name|worksite_address1|worksite_address2|worksite_city|worksite_state|h_1b_dependent|willful_violator|prevailing_wage|employer_phone|employer_phone_ext|employer_poc_phone|employer_poc_phone_ext|employer_poc_email|h_1b_dependent
I-200-26083-726512|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||400 Urban Plaza|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26082-723838|Certified|Google LLC|Software Engineer, Site Reliability|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||345 Spear Street|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-727139|Certified|Google LLC|UX Designer|15-1255.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1225 Crossman Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730379|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||340 Main Street|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730724|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||One Market Street|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730718|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||75 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-726625|Certified|Google LLC|UX Designer|15-1255.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||787 6th Street South|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-727046|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1170 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-727149|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1195 Borregas Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730217|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1160 N. Mathilda Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728847|Certified|Google LLC|Technical Program Manager|15-1299.09|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||12396 Grant St.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730499|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||400 Urban Plaza|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730344|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1505 Salado Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-724073|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||400 Urban Plaza|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-718244|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1950 Charleston Road|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-729704|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||Vulcan Block 38W, 520 Westlake Ave N|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-718214|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1625 Plymouth Street|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-719914|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2598 Bayshore Parkway|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-719045|Certified|Google LLC|Security Engineer|15-1299.05|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||509 6th St S|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-719206|Certified|Google LLC|Network Implementation Engineer|15-1241.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||12396 Grant St.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-724986|Certified|Government Employee Insurance Company (GEICO)|Engineer II|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|7272 Wisconsin Ave||Bethesda|MD|McCoy|Maureen|Plaza Immigration/Compliance Specialist|No||44758 Old Warm Springs Blvd|Apt. 4309||Yes|No|Year|13019863996||13019863996||N/A|Yes
I-200-26084-729311|Certified|Government Employee Insurance Company (GEICO)|Senior Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|7272 Wisconsin Ave||Bethesda|MD|McCoy|Maureen|Plaza Immigration/Compliance Specialist|No||325 W Adams Blvd|Apt. 5040||Yes|No|Year|13019863996||13019863996||N/A|Yes
I-200-26082-723273|Certified|Government Employee Insurance Company (GEICO)|Engineer II|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|7272 Wisconsin Ave||Bethesda|MD|McCoy|Maureen|Plaza Immigration/Compliance Specialist|No||39837 Pelton Ter|||Yes|No|Year|13019863996||13019863996||N/A|Yes
I-200-26069-690976|Certified|Intel Corporation|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|2200 Mission College Blvd||Santa Clara|CA|Heider|Sheila|IMMIGRATION MANAGER|No||2501 NE Century Blvd|||Yes|No|Year|14807154205||14807154205||Immigration@intel.com|Yes
I-200-26068-687817|Certified|Intel Corporation|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|2200 Mission College Blvd||Santa Clara|CA|Heider|Sheila|IMMIGRATION MANAGER|No||2501 NE Century Blvd|||Yes|No|Year|14807154205||14807154205||Immigration@intel.com|Yes
I-200-26068-688395|Certified|KEYSIGHT TECHNOLOGIES INC|R&D Engineer 2, Software|15-1253.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1400 FOUNTAINGROVE PKWY||SANTA ROSA|CA|Donaldson/King|Evan/Christine|Americas Country HR Consultant/Global Mobility Manager|No||8310 N. Capital of Texas Highway|Building 2, Suite 300||Yes|No|Year|17195905706||17195905706||evan.donaldson@keysight.com|Yes
I-200-26069-690826|Certified|KEYSIGHT TECHNOLOGIES INC|App Dev Engineer/Scientist, Inter|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1400 FOUNTAINGROVE PKWY||SANTA ROSA|CA|Donaldson/King|Evan/Christine|Americas Country HR Consultant/Global Mobility Manager|No||1400 Fountaingrove Pkwy|||Yes|No|Year|17195905706||17195905706||evan.donaldson@keysight.com|Yes
I-200-26065-685081|Certified|Palo Alto Networks Inc|Senior Staff Engineer Software (Backend Engineer)|15-1252.00|Y|2026-09-05|2029-09-04|25|5|5|0|5|5|5|3000 Tannery Way||Santa Clara|CA|Jones|Kelly|Sr. Mgr, Immigration & Global Mob.|No||3000 Tannery Way|||Yes|No|Year|14087534000||14087534000||globalmobility@paloaltonetworks.com|Yes
I-200-26065-685059|Certified|Palo Alto Networks Inc|Staff Security Engineer|15-1252.00|Y|2026-09-05|2029-09-04|25|25|0|0|0|0|0|3000 Tannery Way||Santa Clara|CA|Jones|Kelly|Sr. Mgr, Immigration & Global Mob.|No||3000 Tannery Way|||Yes|No|Year|14087534000||14087534000||globalmobility@paloaltonetworks.com|Yes
I-200-26069-693926|Certified|Palo Alto Networks Inc|Staff Researcher|15-1221.00|Y|2026-09-05|2029-09-04|25|5|5|0|5|5|5|3000 Tannery Way||Santa Clara|CA|Jones|Kelly|Sr. Mgr, Immigration & Global Mob.|No||3000 Tannery Way|||Yes|No|Year|14087534000||14087534000||globalmobility@paloaltonetworks.com|Yes
I-200-26065-685350|Certified|Pinterest Inc|Sr. Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|651 Brannan Street||San Francisco|CA|Tu|Jenny|Global Mobility Manager|No||651 Brannan Street|||Yes|No|Year|14158573567||14156517582||glomo-notifications@pinterest.com|Yes
I-200-26065-686637|Certified|Regeneron Genetics Center LLC|Manager Translational Genetics|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|777 Old Saw Mill River Road||Tarrytown|NY|Correa|Tanya|Director, Global Mobility & International Benefits|No||777 Old Saw Mill River Road|||Yes|No|Year|19148473570||19148473570||tanya.correa@regeneron.com|Yes
I-200-26071-699495|Certified|Siemens Industry Software Inc|Agentic Developer - AI Development & Enablement|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|5800 Granite Parkway|600|Plano|TX|Kante|Ousman|Immigration Consultant|No||13024 Ballantyne Corporate Place|Suite 300||Yes|No|Year|14074613982||14074613982||immigrationrequests.us@siemens.com|Yes
I-200-26069-692402|Certified|Siemens Industry Software Inc|Product Engineering Lead|15-1299.09|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|5800 Granite Parkway|600|Plano|TX|Kante|Ousman|Immigration Consultant|No||10800 Pecan Park Blvd|Suite 210||Yes|No|Year|14074613982||14074613982||immigrationrequests.us@siemens.com|Yes
I-200-26068-688688|Certified|Textron Specialized Vehicles (A Division of Textron Inc)|Manager-IT Security|15-1299.05|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|1451 Marvin Griffin Road||Augusta|GA|Eichelberger|Melanie|Global Services Specialist, Textron Global Services|No||1451 MARVIN GRIFFIN ROAD|||Yes|No|Year|14014572340||14014572340||meichelberger@textron.com|Yes
I-200-26065-685702|Certified|Wayfair LLC|Software Engineer I|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|100 Huntington Avenue, 4 Copley Place|Flr. 7|Boston|MA|de Niz|Jennifer|Manager, Global Mobility & Immigration|No||100 Huntington Avenue, 4 Copley Place|||Yes|No|Year|16175027842||16175027509||usimmigration@wayfair.com|Yes
I-200-26065-685721|Certified|Wayfair LLC|Software Engineer I|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|100 Huntington Avenue, 4 Copley Place|Flr. 7|Boston|MA|de Niz|Jennifer|Manager, Global Mobility & Immigration|No||100 Huntington Avenue, 4 Copley Place|||Yes|No|Year|16175027842||16175027509||usimmigration@wayfair.com|Yes
I-200-26065-686224|Certified|Zoom Communications Inc|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|55 Almaden Boulevard|Suite 600|San Jose|CA|Hayes|Karima|Global Mobility and Immigration Program Lead|No||55 Almaden Boulevard|Ste 600||Yes|No|Year|17204321958||12065362161||globalimmigration@zoom.us|Yes
I-200-26065-686463|Certified|Zoom Communications Inc|Software Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|55 Almaden Boulevard|Suite 600|San Jose|CA|Hayes|Karima|Global Mobility & Immigration Program Lead|No||55 Almaden Boulevard|Suite 600||Yes|No|Year|17204321958||12065362161||globalimmigration@zoom.us|Yes
I-200-26065-686248|Certified|Zoom Communications Inc|Software Development Engineer|15-1252.00|Y|2026-09-05|2029-09-04|1|1|0|0|0|0|0|55 Almaden Boulevard|Suite 600|San Jose|CA|Hayes|Karima|Global Mobility and Immigration Program Lead|No||55 Almaden Boulevard|Suite 600||Yes|No|Year|17204321958||12065362161||globalimmigration@zoom.us|Yes
I-200-26065-686729|Certified|Adobe Inc|Software Development Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Ngo|Clarissa|Global Mobility Specialist|No||345 Park Avenue|||Yes|No|Year|18005850774||14085364173||cngo@adobe.com|Yes
I-200-26065-686807|Certified|Adobe Inc|Machine Learning Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Ngo|Clarissa|Global Mobility Specialist|No||345 Park Avenue|||Yes|No|Year|18005850774||14085364173||cngo@adobe.com|Yes
I-200-26068-690401|Certified|Adobe Inc|Research Scientist/Engineer|15-1221.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Ngo|Clarissa|Global Mobility Specialist|No||345 Park Avenue|||Yes|No|Year|18005850774||14085364173||cngo@adobe.com|Yes
I-200-26065-686723|Certified|Adobe Inc|Software Development Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Ngo|Clarissa|Global Mobility Specialist|No||3900 Adobe Way|||Yes|No|Year|18005850774||14085364173||cngo@adobe.com|Yes
I-200-26065-686672|Certified|Adobe Inc|Machine Learning Engineer|15-1221.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Ngo|Clarissa|Global Mobility Specialist|No||345 Park Avenue|||Yes|No|Year|18005850774||14085364173||cngo@adobe.com|Yes
I-200-26065-686735|Certified|Adobe Inc|Software Development Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Bridgewater|Ann Marie T.|Global Mobility Specialist|No||345 Park Avenue|||Yes|No|Year|18005850774||14086491177||anntran@adobe.com|Yes
I-200-26065-685370|Certified|Arc Boat Company|Test Engineer|15-1253.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|2261 Market St.|4212|San Francisco|CA|Nam|Elizabeth|Human Resources Business Partner|No||2100 195th St.|||Yes|No|Year|19529942093||19529942093||immigration@arcboats.com|Yes
I-200-26072-703362|Certified|Aristocrat Technologies Inc|Software Solutions Engineer AI/ML|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|10220 Aristocrat Way||Las Vegas|NV|Henry|Keith|Director, Global Mobility|No||10220 Aristocrat Way|||Yes|No|Year|17022701000||17025996813||totalrewards@aristocrat.com|Yes
I-200-26064-682290|Certified|Blue Cross and Blue Shield of Kansas Inc|Software Engineer, Financial Systems|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1133 SW Topeka Blvd||Topeka|KS|Meyer|Sara|Employee Relations Manager|No||6611 W 140th Street|Apt 1701||Yes|No|Year|17852918636||17852918636||sara.meyer@bcbsks.com|Yes
I-200-26068-690274|Certified|DB Global Technology Inc|Associate, Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|3000 CENTRE GREEN WAY||CARY|NC|VEMULA / BURKE|ARUN / RICHARD|HUMAN RESOURCES|No||3000 Centre Green Way|||Yes|No|Year|12122508402||19194817900||ARUN.VEMULA@DB.COM|Yes
I-200-26068-690104|Certified|DB Global Technology Inc|Associate, Associate Engineer|15-1253.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|3000 CENTRE GREEN WAY||CARY|NC|VEMULA / BURKE|ARUN / RICHARD|HUMAN RESOURCES|No||3000 Centre Green Way|||Yes|No|Year|12122508402||19194817900||ARUN.VEMULA@DB.COM|Yes
I-200-26068-690060|Certified|DB Global Technology Inc|Associate – Senior Analyst|15-1253.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|3000 CENTRE GREEN WAY||CARY|NC|VEMULA / BURKE|ARUN / RICHARD|HUMAN RESOURCES|No||3000 Centre Green Way|||Yes|No|Year|12122508402||19194817900||ARUN.VEMULA@DB.COM|Yes
I-200-26068-690248|Certified|DB USA Core Corporation|Associate, Associate Engineer|15-1253.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|ONE COLUMBUS CIRCLE||NEW YORK|NY|VEMULA / BURKE|ARUN / RICHARD|HUMAN RESOURCES|No||One Columbus Circle|||Yes|No|Year|12122508402||12122502500||ARUN.VEMULA@DB.COM|Yes
I-200-26065-686175|Certified|Everbridge Inc|Manager, Engineering [00104647]|15-1299.09|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|8300 Boone Blvd|Ste 800|Vienna|VA|Crandall|Rebecca|Associate Manager, People Operations|No||Hayes St and Santa Ana Fwy|||Yes|No|Year|17813739800||17813739831||N/A|Yes
I-200-26078-715749|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1950 Charleston Road|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-719192|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1170 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-718240|Certified|Google LLC|Software Engineer, Site Reliability|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||620 Boren Ave N|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-718227|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||609 Fairview Ave N|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-719925|Certified|Google LLC|Technical Solutions Consultant|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||425 Urban Plaza|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730169|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1175 Borregas Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730268|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1210 Charleston Road|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26078-715916|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||227 Humboldt Ct.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-719683|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1175 Borregas Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26071-699984|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1160 N. Mathilda Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-726443|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||345 Spear Street|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-719894|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||100 Mayfield Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26072-700494|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26072-700488|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26078-714810|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-09-04|2029-09-03|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||76 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
